"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","total_avg","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06037535502","CA","06037535502","=""06037535502""","61900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535503","CA","06037535503","=""06037535503""","55100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535603","CA","06037535603","=""06037535603""","51300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535604","CA","06037535604","=""06037535604""","57000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535605","CA","06037535605","=""06037535605""","57400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535606","CA","06037535606","=""06037535606""","59300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535607","CA","06037535607","=""06037535607""","58300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535701","CA","06037535701","=""06037535701""","59300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535702","CA","06037535702","=""06037535702""","56500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535802","CA","06037535802","=""06037535802""","63600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535803","CA","06037535803","=""06037535803""","59900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535804","CA","06037535804","=""06037535804""","57600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535901","CA","06037535901","=""06037535901""","58400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535902","CA","06037535902","=""06037535902""","67800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037536000","CA","06037536000","=""06037536000""","55200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037536102","CA","06037536102","=""06037536102""","60500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037536103","CA","06037536103","=""06037536103""","63900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037536104","CA","06037536104","=""06037536104""","61000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037536201","CA","06037536201","=""06037536201""","67700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037536202","CA","06037536202","=""06037536202""","61100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540000","CA","06037540000","=""06037540000""","62100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540101","CA","06037540101","=""06037540101""","67200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540102","CA","06037540102","=""06037540102""","66100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540201","CA","06037540201","=""06037540201""","49000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540202","CA","06037540202","=""06037540202""","54500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540203","CA","06037540203","=""06037540203""","56800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540300","CA","06037540300","=""06037540300""","62600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540400","CA","06037540400","=""06037540400""","56300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540501","CA","06037540501","=""06037540501""","61300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540502","CA","06037540502","=""06037540502""","56200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540600","CA","06037540600","=""06037540600""","48700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540700","CA","06037540700","=""06037540700""","59600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540800","CA","06037540800","=""06037540800""","63100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540901","CA","06037540901","=""06037540901""","62900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037540902","CA","06037540902","=""06037540902""","63400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541003","CA","06037541003","=""06037541003""","65000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541100","CA","06037541100","=""06037541100""","60800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541200","CA","06037541200","=""06037541200""","71700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541300","CA","06037541300","=""06037541300""","57700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541401","CA","06037541401","=""06037541401""","51600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541402","CA","06037541402","=""06037541402""","57900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541500","CA","06037541500","=""06037541500""","57100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541603","CA","06037541603","=""06037541603""","54100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541604","CA","06037541604","=""06037541604""","51000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541605","CA","06037541605","=""06037541605""","54100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541606","CA","06037541606","=""06037541606""","52300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541700","CA","06037541700","=""06037541700""","69400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541801","CA","06037541801","=""06037541801""","57500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037541802","CA","06037541802","=""06037541802""","65700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542000","CA","06037542000","=""06037542000""","61500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542103","CA","06037542103","=""06037542103""","55800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542104","CA","06037542104","=""06037542104""","68400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542105","CA","06037542105","=""06037542105""","57400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542106","CA","06037542106","=""06037542106""","51200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542200","CA","06037542200","=""06037542200""","63800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542401","CA","06037542401","=""06037542401""","56900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542402","CA","06037542402","=""06037542402""","63800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542501","CA","06037542501","=""06037542501""","62500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542502","CA","06037542502","=""06037542502""","54800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542601","CA","06037542601","=""06037542601""","59900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542602","CA","06037542602","=""06037542602""","60800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542700","CA","06037542700","=""06037542700""","61300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542800","CA","06037542800","=""06037542800""","55800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037542900","CA","06037542900","=""06037542900""","60300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543000","CA","06037543000","=""06037543000""","65000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543100","CA","06037543100","=""06037543100""","65800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543201","CA","06037543201","=""06037543201""","65100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543203","CA","06037543203","=""06037543203""","53900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543304","CA","06037543304","=""06037543304""","77200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543305","CA","06037543305","=""06037543305""","61800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543306","CA","06037543306","=""06037543306""","74400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543321","CA","06037543321","=""06037543321""","76300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543322","CA","06037543322","=""06037543322""","82900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543400","CA","06037543400","=""06037543400""","72300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543501","CA","06037543501","=""06037543501""","69100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543502","CA","06037543502","=""06037543502""","78500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543503","CA","06037543503","=""06037543503""","69200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543601","CA","06037543601","=""06037543601""","74200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543603","CA","06037543603","=""06037543603""","63300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543605","CA","06037543605","=""06037543605""","68700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543606","CA","06037543606","=""06037543606""","64100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543607","CA","06037543607","=""06037543607""","81600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543701","CA","06037543701","=""06037543701""","84700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543703","CA","06037543703","=""06037543703""","75300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543704","CA","06037543704","=""06037543704""","83300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543705","CA","06037543705","=""06037543705""","74600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543801","CA","06037543801","=""06037543801""","69100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037543803","CA","06037543803","=""06037543803""","76300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
